# {"t_start": 1545445904.3468816, "env_id": null} 
r,l,t
90.106623,1000,37663.309773
143.362365,1000,37664.463214
31.74558,1000,37665.554199
366.031291,1000,37666.720552
76.607207,1000,37667.823082
305.706078,1000,37668.962331
50.181853,1000,37670.034293
99.720141,1000,37671.118774
38.121628,1000,37672.192002
99.200346,1000,37673.272864
76.245128,1000,37674.347563
78.156004,1000,37675.440044
50.213372,1000,37676.506493
35.942732,1000,37677.590858
56.991999,1000,37678.672503
54.372142,1000,37679.784741
270.279259,1000,37680.916198
35.003402,1000,37682.013247
100.899676,1000,37683.185205
312.721112,1000,37684.399911
232.060989,1000,37685.633065
179.685442,1000,37686.807693
148.234195,1000,37687.963367
140.358561,1000,37689.057297
66.685094,1000,37690.13057
70.362947,1000,37691.213742
44.204271,1000,37692.319772
32.276518,1000,37693.421
58.679236,1000,37694.563439
323.373928,1000,37695.765948
273.838229,1000,37696.91064
322.379844,1000,37698.070938
100.828229,1000,37699.206871
392.645073,1000,37700.347719
48.31199,1000,37701.425164
60.577768,1000,37702.509377
71.969878,1000,37703.575506
98.873285,1000,37704.667822
62.840987,1000,37705.745328
375.035311,1000,37706.919323
45.169941,1000,37708.006428
48.882878,1000,37709.132558
69.278045,1000,37710.226357
35.056261,1000,37711.391454
36.183807,1000,37712.553772
33.657705,1000,37713.72535
96.0744,1000,37714.849081
130.16564,1000,37715.967845
296.020428,1000,37717.12295
264.410368,1000,37718.360079
58.86013,1000,37719.47028
225.120111,1000,37720.629806
71.416184,1000,37721.758382
89.032671,1000,37722.910073
33.077386,1000,37724.05103
230.777412,1000,37725.161773
55.505729,1000,37726.260831
85.823598,1000,37727.372859
59.11311,1000,37728.459835
51.136318,1000,37729.58321
67.075463,1000,37730.704435
37.966514,1000,37731.842787
40.003631,1000,37732.933573
338.227292,1000,37734.082352
49.165729,1000,37735.16889
59.703036,1000,37736.2556
200.461337,1000,37737.369836
59.801231,1000,37738.492337
307.471923,1000,37739.637193
45.733294,1000,37740.723649
47.511605,1000,37741.850711
37.253139,1000,37742.95063
142.504953,1000,37744.062669
40.190806,1000,37745.187768
213.646683,1000,37746.362943
88.211557,1000,37747.521163
148.179873,1000,37748.699722
43.235322,1000,37749.83381
74.333153,1000,37751.02674
305.27137,1000,37752.21069
111.986607,1000,37753.372146
124.711286,1000,37754.504214
67.623753,1000,37755.661195
102.27286,1000,37756.818186
231.165309,1000,37757.993227
139.240944,1000,37759.180582
33.589599,1000,37760.367349
156.111443,1000,37761.486154
77.064865,1000,37762.595296
91.105637,1000,37763.744277
78.316299,1000,37764.908212
127.090385,1000,37766.075668
142.235397,1000,37767.252476
43.214071,1000,37768.347601
79.812454,1000,37769.532258
176.477993,1000,37770.755866
116.847742,1000,37771.886712
36.663217,1000,37773.008787
52.452893,1000,37774.136986
42.088199,1000,37775.19774
339.751679,1000,37776.375144
147.542708,1000,37777.572873
347.022014,1000,37778.764364
63.491389,1000,37779.907011
163.171884,1000,37781.045333
109.04699,1000,37782.197538
133.240985,1000,37783.297062
68.283944,1000,37784.396555
67.90258,1000,37785.507315
108.433949,1000,37786.627917
104.59519,1000,37787.745791
105.721407,1000,37788.859454
170.34459,1000,37790.008719
139.459663,1000,37791.18499
168.889414,1000,37792.289138
56.576701,1000,37793.427506
71.990832,1000,37794.531745
59.345365,1000,37795.609013
287.51339,1000,37796.744715
132.129208,1000,37797.814145
143.702532,1000,37798.91094
74.312533,1000,37800.010378
54.130371,1000,37801.084972
250.347862,1000,37802.289734
354.122786,1000,37803.539264
180.313134,1000,37804.734491
146.657523,1000,37805.89554
102.252977,1000,37807.053268
387.156713,1000,37808.322963
399.808657,1000,37809.559824
84.187314,1000,37810.724176
44.067089,1000,37811.88552
43.346597,1000,37813.037925
67.057405,1000,37814.215739
113.883477,1000,37815.385046
54.139373,1000,37816.540686
347.2423,1000,37817.750808
21.365859,1000,37818.88293
66.700663,1000,37819.991126
65.561257,1000,37821.179571
330.04913,1000,37822.341805
187.350757,1000,37823.472373
220.514925,1000,37824.567533
235.825149,1000,37825.761358
45.830126,1000,37826.968884
279.775055,1000,37828.193773
169.483708,1000,37829.3603
42.80432,1000,37830.459331
84.80024,1000,37831.580173
22.99482,1000,37832.669046
267.263934,1000,37833.764965
311.775865,1000,37834.9099
259.82348,1000,37836.078509
62.089592,1000,37837.22151
20.362108,1000,37838.338475
35.275314,1000,37839.454172
474.463719,1000,37840.647599
148.644521,1000,37841.797397
20.664166,1000,37842.896529
364.974107,1000,37844.119889
113.501477,1000,37845.284651
290.896854,1000,37846.411836
242.676467,1000,37847.513068
22.964369,1000,37848.614246
22.986736,1000,37849.685172
406.089912,1000,37850.798204
260.72434,1000,37851.919732
287.148677,1000,37853.069609
253.364682,1000,37854.217439
183.232147,1000,37855.297747
369.747199,1000,37856.544019
231.798556,1000,37857.740059
35.035588,1000,37858.871647
64.785739,1000,37860.013657
89.483134,1000,37861.179081
132.784081,1000,37862.343813
54.698633,1000,37863.458082
38.797536,1000,37864.562945
18.5031,1000,37865.604764
53.847638,1000,37866.713827
373.765026,1000,37867.90054
46.885327,1000,37869.084392
33.138478,1000,37870.216404
93.813839,1000,37871.376057
157.193838,1000,37872.530276
65.082746,1000,37873.671037
59.136955,1000,37874.821432
87.085289,1000,37875.966763
101.168557,1000,37877.122013
333.775837,1000,37878.328794
512.412761,1000,37879.554404
376.319728,1000,37880.779418
77.08257,1000,37881.918624
41.378661,1000,37883.068028
6.42991,1000,37884.228517
105.505233,1000,37885.370199
50.177426,1000,37886.465042
387.822506,1000,37887.629894
294.867309,1000,37888.788668
84.381426,1000,37889.901069
53.803269,1000,37891.025194
118.385826,1000,37892.169358
91.663879,1000,37893.331928
117.668324,1000,37894.476581
453.11674,1000,37895.704896
70.777044,1000,37896.793969
124.359623,1000,37897.881499
353.30402,1000,37899.012364
59.844951,1000,37900.115438
214.918169,1000,37901.248241
132.167974,1000,37902.411874
47.733187,1000,37903.548281
19.840225,1000,37904.618239
93.385927,1000,37905.740013
62.188049,1000,37906.892121
37.177867,1000,37908.022989
336.737624,1000,37909.208047
255.129203,1000,37910.384156
368.34396,1000,37911.573978
441.221507,1000,37912.765279
153.996722,1000,37913.934237
19.167944,1000,37915.058404
133.067952,1000,37916.217826
94.111619,1000,37917.374494
71.968761,1000,37918.536715
254.21418,1000,37919.70933
67.844413,1000,37920.865982
99.716778,1000,37922.004592
27.815636,1000,37923.151179
93.304239,1000,37924.318938
232.977085,1000,37925.496025
488.839047,1000,37926.693873
79.12636,1000,37927.80065
45.33601,1000,37928.925656
16.726771,1000,37930.023031
67.488044,1000,37931.125751
63.276976,1000,37932.23114
41.584806,1000,37933.349203
31.36534,1000,37934.42188
30.204039,1000,37935.555406
68.918972,1000,37936.730776
273.556653,1000,37937.938446
410.894857,1000,37939.114679
92.604582,1000,37940.228496
99.413183,1000,37941.34929
38.015755,1000,37942.447637
192.106904,1000,37943.600906
67.195528,1000,37944.752628
108.203944,1000,37945.89153
89.154578,1000,37947.014302
38.632355,1000,37948.099037
48.3474,1000,37949.263753
54.116098,1000,37950.39084
114.443357,1000,37951.488014
101.94271,1000,37952.590976
104.665572,1000,37953.704843
87.998069,1000,37954.808703
276.182204,1000,37955.946961
369.128599,1000,37957.106279
102.598567,1000,37958.210735
71.695791,1000,37959.321616
53.121381,1000,37960.419799
273.850747,1000,37961.586077
79.698497,1000,37962.698922
59.193224,1000,37963.833326
32.699662,1000,37964.983053
291.772927,1000,37966.242294
108.661429,1000,37967.362675
364.77301,1000,37968.549995
78.692922,1000,37969.665339
78.13394,1000,37970.813797
53.270732,1000,37971.991088
409.734227,1000,37973.197586
66.790381,1000,37974.341378
290.320201,1000,37975.488172
99.487521,1000,37976.567858
57.747344,1000,37977.659013
275.172075,1000,37978.789703
276.858671,1000,37979.915284
462.373803,1000,37981.075316
257.03665,1000,37982.196963
416.054204,1000,37983.370487
304.002943,1000,37984.511136
415.574784,1000,37985.651417
203.451692,1000,37986.778794
247.550005,1000,37987.909698
288.982385,1000,37989.078296
160.864403,1000,37990.228473
246.159084,1000,37991.416522
76.63885,1000,37992.488775
156.930744,1000,37993.636919
86.6308,1000,37994.767861
302.160186,1000,37995.985389
58.479775,1000,37997.114103
296.443811,1000,37998.254221
180.743854,1000,37999.379813
235.021295,1000,38000.532979
236.152635,1000,38001.654672
186.006954,1000,38002.811984
269.449628,1000,38003.968184
102.696101,1000,38005.089671
438.268975,1000,38006.270565
173.768799,1000,38007.40737
269.574786,1000,38008.613067
116.579055,1000,38009.781554
227.412919,1000,38010.950727
258.983738,1000,38012.145997
304.392787,1000,38013.322633
412.909008,1000,38014.51795
271.542388,1000,38015.699801
168.535055,1000,38016.870154
86.587925,1000,38018.011659
285.928836,1000,38019.201471
123.81662,1000,38020.360647
50.465504,1000,38021.458129
452.27141,1000,38022.680661
64.96829,1000,38023.871763
300.357244,1000,38025.078745
295.520263,1000,38026.250319
252.715431,1000,38027.379496
338.415054,1000,38028.58957
73.449248,1000,38029.723937
289.986623,1000,38030.943775
398.50201,1000,38032.099154
98.845439,1000,38033.203484
142.111119,1000,38034.342949
207.683376,1000,38035.486275
285.30595,1000,38036.645335
30.160152,1000,38037.761922
84.168052,1000,38038.926404
464.835453,1000,38040.154121
268.030431,1000,38041.401881
112.224722,1000,38042.599949
89.593729,1000,38043.711168
189.990911,1000,38044.847689
47.368623,1000,38045.970363
328.602041,1000,38047.135606
399.711036,1000,38048.37994
483.617409,1000,38049.625479
86.218007,1000,38050.722128
228.203862,1000,38051.881132
312.974974,1000,38053.001016
200.82871,1000,38054.145804
394.06283,1000,38055.368088
373.239483,1000,38056.595178
138.400057,1000,38057.766179
63.325915,1000,38058.904399
148.769354,1000,38060.082396
132.302251,1000,38061.26332
30.582071,1000,38062.403739
144.941401,1000,38063.582497
40.530278,1000,38064.725965
112.396149,1000,38065.90358
52.67212,1000,38067.098967
262.896095,1000,38068.346014
120.306995,1000,38069.472414
345.938422,1000,38070.68246
134.508019,1000,38071.806515
118.796704,1000,38072.961803
98.452425,1000,38074.118061
170.08841,1000,38075.298087
424.15157,1000,38076.502053
88.77215,1000,38077.655322
403.532294,1000,38078.855084
303.19308,1000,38080.01167
379.095385,1000,38081.195125
300.68927,1000,38082.3462
241.569312,1000,38083.468573
406.41153,1000,38084.68581
219.649279,1000,38085.869762
176.560536,1000,38086.967859
340.157629,1000,38088.133821
276.558812,1000,38089.318565
445.379658,1000,38090.543059
273.580203,1000,38091.687628
243.815567,1000,38092.843473
176.775023,1000,38093.983601
120.892907,1000,38095.159199
252.271997,1000,38096.38805
217.033549,1000,38097.545373
275.867681,1000,38098.742334
223.012521,1000,38099.874699
325.208783,1000,38101.036504
68.985176,1000,38102.149523
319.858279,1000,38103.305205
160.809765,1000,38104.454195
374.289083,1000,38105.620175
239.521068,1000,38106.735049
40.584271,1000,38107.848045
356.309966,1000,38109.064196
163.967579,1000,38110.153616
463.916685,1000,38111.289078
96.819758,1000,38112.366206
224.631355,1000,38113.467061
243.356834,1000,38114.58482
222.713575,1000,38115.707773
263.502254,1000,38116.861796
62.081313,1000,38117.946705
258.075526,1000,38119.089586
330.254995,1000,38120.252393
533.324664,1000,38121.471968
210.877082,1000,38122.578391
345.803253,1000,38123.708658
15.466592,1000,38124.810934
18.118261,1000,38125.969276
369.047986,1000,38127.170943
62.696364,1000,38128.274249
265.904451,1000,38129.440991
237.077467,1000,38130.560782
49.251231,1000,38131.675986
333.215001,1000,38132.870754
374.522194,1000,38134.094722
402.027821,1000,38135.379231
46.065028,1000,38136.521888
260.14416,1000,38137.703295
188.545471,1000,38138.904075
77.821554,1000,38140.0231
145.974869,1000,38141.184187
503.632161,1000,38142.46967
56.522565,1000,38143.595719
64.941337,1000,38144.738336
164.862239,1000,38145.929781
384.914585,1000,38147.16167
72.944347,1000,38148.280482
394.420151,1000,38149.413921
218.702818,1000,38150.538516
45.458664,1000,38151.645723
435.993406,1000,38152.887758
60.468645,1000,38154.030238
82.734991,1000,38155.154245
405.857465,1000,38156.333603
376.223057,1000,38157.513947
46.56905,1000,38158.598643
323.464341,1000,38159.810143
304.926781,1000,38161.006309
310.826372,1000,38162.216653
113.491059,1000,38163.333798
571.263878,1000,38164.62237
235.332639,1000,38165.836097
393.825024,1000,38167.030778
317.128225,1000,38168.266118
131.794956,1000,38169.390931
198.419741,1000,38170.534871
464.949319,1000,38171.712221
277.712671,1000,38172.87555
91.231198,1000,38173.981184
102.602446,1000,38175.14911
428.160869,1000,38176.351471
51.564976,1000,38177.503006
388.954443,1000,38178.740298
703.298506,1000,38179.949539
214.831953,1000,38181.156215
43.549815,1000,38182.312939
500.861553,1000,38183.475266
79.004284,1000,38184.60374
57.327851,1000,38185.76846
341.266603,1000,38187.007163
167.219726,1000,38188.17188
62.917501,1000,38189.314033
443.855357,1000,38190.568292
91.424858,1000,38191.737904
380.783757,1000,38192.945294
349.065406,1000,38194.172135
269.444017,1000,38195.37484
17.39265,1000,38196.514435
129.426603,1000,38197.670958
80.270781,1000,38198.847647
14.933305,1000,38199.968486
16.903432,1000,38201.11919
34.543821,1000,38202.273757
76.911562,1000,38203.404122
123.836931,1000,38204.536702
18.629563,1000,38205.658313
288.384455,1000,38206.829245
375.217656,1000,38208.049402
260.048517,1000,38209.231544
75.193186,1000,38210.396823
120.361578,1000,38211.520673
426.642107,1000,38212.692955
83.975411,1000,38213.77158
262.568575,1000,38214.879808
491.081874,1000,38216.110669
289.677031,1000,38217.285296
123.229812,1000,38218.373316
352.711595,1000,38219.519706
547.568341,1000,38220.745383
343.755056,1000,38221.910428
62.323259,1000,38223.002679
545.94699,1000,38224.243523
40.029769,1000,38225.34729
119.534347,1000,38226.503461
249.509446,1000,38227.753831
508.35805,1000,38228.944471
112.971457,1000,38230.055809
303.480413,1000,38231.251891
55.92184,1000,38232.300918
250.213717,1000,38233.518323
33.236469,1000,38234.599948
59.856349,1000,38235.752824
65.171079,1000,38236.91626
81.308697,1000,38238.093881
60.415651,1000,38239.180037
454.201175,1000,38240.343787
337.376729,1000,38241.522995
442.29676,1000,38242.695138
351.748917,1000,38243.869596
325.333629,1000,38245.043716
139.353098,1000,38246.186888
317.767188,1000,38247.340008
249.688649,1000,38248.495148
220.784205,1000,38249.61379
122.884946,1000,38250.721223
79.403389,1000,38251.799493
319.821885,1000,38252.960982
314.351426,1000,38254.130843
259.702707,1000,38255.242439
211.760366,1000,38256.407098
274.193905,1000,38257.539864
463.748763,1000,38258.733129
491.034229,1000,38259.952135
226.884482,1000,38261.143136
238.55377,1000,38262.31475
154.285955,1000,38263.521293
324.088935,1000,38264.719094
50.422216,1000,38265.851547
450.477682,1000,38267.056114
471.234677,1000,38268.28656
415.827014,1000,38269.443364
400.297642,1000,38270.611991
375.103158,1000,38271.756107
297.7115,1000,38272.971047
419.616799,1000,38274.151885
299.23184,1000,38275.417137
410.015162,1000,38276.548529
284.321133,1000,38277.71056
487.800067,1000,38278.860463
368.260829,1000,38280.047544
466.158392,1000,38281.252759
376.528885,1000,38282.384935
224.661623,1000,38283.477159
291.337327,1000,38284.634975
198.078435,1000,38285.848396
280.849057,1000,38287.079719
40.144157,1000,38288.174834
