Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
63	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	315000	29368734000.0	39559733000.0	212304940000.0	-11585705000.0	29376940000.0	39808190000.0	212619530000.0	-14385135000.0	28410290000.0	36387275000.0	179431870000.0	-792659260.0	93.57213	2.1190526	97.95997	77.51423	-27269345000.0	2.0361873e+19	2.0929745e+19	1.6264631e+19	1626.7933895587921
64	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	320000	18918240000.0	26538156000.0	151013490000.0	-13965990000.0	18871747000.0	26684450000.0	151325920000.0	-16092760000.0	18714358000.0	24600367000.0	118557065000.0	-1278588400.0	93.572395	2.1162474	97.940956	70.52815	-18043027000.0	1.2791178e+19	1.3101871e+19	1.1888595e+19	1654.632247209549
65	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	325000	12723337000.0	18444986000.0	110557280000.0	-15008036000.0	12695218000.0	18521913000.0	110877570000.0	-16690171000.0	12793269000.0	17278370000.0	85493860000.0	-2037801000.0	93.573616	2.1170459	97.889145	75.37129	-12396643000.0	7.588223e+18	7.8484553e+18	7.2749566e+18	1682.284593820572
66	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	330000	9094483000.0	13472151000.0	76118520000.0	-15276654000.0	9094446000.0	13513768000.0	76184630000.0	-16656531000.0	9206324000.0	12727953000.0	60000403000.0	-2783043600.0	93.56231	2.1248975	97.89667	77.00188	-8976588000.0	4.4898434e+18	4.6542404e+18	4.2415646e+18	1710.0562753677368
67	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	335000	6894989300.0	10327959000.0	63094837000.0	-16979554000.0	6900279000.0	10348095000.0	62826942000.0	-16690072000.0	6986605000.0	9885745000.0	49961030000.0	-3756671000.0	93.56621	2.122438	97.925446	75.56091	-6879340500.0	2.6522903e+18	2.733946e+18	2.468994e+18	1737.9584217071533
68	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	340000	5522051000.0	8299376600.0	46725698000.0	-15587602000.0	5521394700.0	8299322000.0	46044300000.0	-15706041000.0	5586022400.0	8073885000.0	40422285000.0	-4979371500.0	93.57219	2.118604	97.954865	78.0412	-5559762400.0	1.5435884e+18	1.5336752e+18	1.3828706e+18	1765.747612953186
69	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	345000	4244976600.0	6604257000.0	38291490000.0	-14796102000.0	4236518400.0	6621753000.0	38185460000.0	-14935436000.0	4272576500.0	6416695300.0	33089294000.0	-5569028000.0	93.56675	2.1217754	97.99993	77.22725	-4263494100.0	8.654632e+17	8.9658995e+17	7.612404e+17	1793.8762426376343
70	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	350000	2655445800.0	4583687700.0	29978298000.0	-14900880000.0	2655982000.0	4597021000.0	29806539000.0	-14407077000.0	2653367300.0	4378448400.0	25091174000.0	-6712172500.0	93.5657	2.1227765	97.97171	76.1237	-2647536400.0	4.9706206e+17	5.3805632e+17	4.6386688e+17	1821.7087860107422
71	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	355000	1249919600.0	2862374100.0	21138186000.0	-14272189000.0	1250707700.0	2878590000.0	20961389000.0	-13700898000.0	1223676800.0	2651956700.0	15840181000.0	-7159927000.0	93.57251	2.119299	97.91106	76.36453	-1230659800.0	2.6537663e+17	3.028198e+17	2.6295176e+17	1849.5841240882874
72	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	360000	134176090.0	1703797200.0	14027770000.0	-14103708000.0	134568080.0	1726026800.0	13920018000.0	-13185113000.0	93403944.0	1513096200.0	9843917000.0	-8248611300.0	93.56852	2.123366	97.96039	76.53013	-115168664.0	1.2727817e+17	1.5714143e+17	1.31344756e+17	1877.4991965293884
73	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	365000	-658624830.0	1346470100.0	8519948000.0	-13195199000.0	-657541760.0	1368440800.0	8529939000.0	-12445753000.0	-699644350.0	1247863000.0	5948150000.0	-8656532000.0	93.573326	2.1171353	97.91416	75.48448	670299100.0	5.3321615e+16	7.492274e+16	5.6954075e+16	1905.4068484306335
74	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	370000	-1126166800.0	1455193300.0	4874999000.0	-11765113000.0	-1125430100.0	1471123700.0	4908687400.0	-11203519000.0	-1160722000.0	1432565500.0	3680535800.0	-8470049000.0	93.566986	2.1210084	97.91829	74.07825	1131297500.0	2.3481516e+16	3.85075e+16	2.635304e+16	1933.4140141010284
75	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	375000	-1309644800.0	1561411600.0	2689058300.0	-10032485000.0	-1310005500.0	1572967600.0	2710953500.0	-9924123000.0	-1336294400.0	1557220100.0	2529172200.0	-8249268000.0	93.571266	2.1211114	97.92267	76.51576	1307721500.0	1.4472553e+16	2.4268846e+16	1.5940301e+16	1961.4770839214325
76	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	380000	-1303991400.0	1533297400.0	1968298400.0	-9830679000.0	-1304227600.0	1542837900.0	1970919300.0	-9400375000.0	-1326539100.0	1531511000.0	1967161100.0	-7637809700.0	93.57102	2.1176465	97.91634	75.31151	1299232000.0	1.0664362e+16	1.6831255e+16	1.0539329e+16	1989.4726223945618
77	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	385000	-1217964400.0	1435906200.0	1611178100.0	-9086925000.0	-1218024700.0	1444049200.0	1625072300.0	-8724221000.0	-1237804400.0	1434105100.0	1607007200.0	-6900290600.0	93.57511	2.1169002	97.93366	75.867294	1213477900.0	7885245300000000.0	1.1887343e+16	7243551000000000.0	2017.7010128498077
78	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	390000	-1115684100.0	1318446800.0	1446866300.0	-8763577000.0	-1115770400.0	1325008900.0	1465800200.0	-8409673700.0	-1133696900.0	1317475100.0	1454621700.0	-6130089500.0	93.57294	2.1216457	97.94957	76.617935	1112825300.0	5705895000000000.0	8342805000000000.0	4810103000000000.0	2045.859922170639
79	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	395000	-1006192500.0	1191562600.0	1156937600.0	-7775970300.0	-1006154560.0	1197023600.0	1142463700.0	-7444294700.0	-1022228200.0	1190108000.0	1205379100.0	-5301190700.0	93.57045	2.1208868	97.89488	76.31932	1003878140.0	4356286500000000.0	6118259300000000.0	3324219000000000.0	2073.8732674121857
80	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	400000	-884965600.0	1058043100.0	1002217540.0	-6229767000.0	-884996900.0	1062613250.0	1000158900.0	-6021118500.0	-898907800.0	1056885000.0	1034839740.0	-4598401500.0	93.565056	2.122212	97.95387	74.80512	883261060.0	3020002800000000.0	4121704800000000.0	2253904300000000.0	2102.3348886966705
81	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	405000	-762938600.0	927678140.0	939408200.0	-5877240000.0	-762988800.0	931551300.0	957329600.0	-5364649000.0	-775120500.0	926627400.0	950696400.0	-3971147500.0	93.567764	2.121758	97.89892	75.448364	761177500.0	2281030000000000.0	2966573000000000.0	1693189800000000.0	2130.5625813007355
82	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	410000	-650525500.0	805492000.0	923799900.0	-5175079000.0	-650717300.0	808444540.0	940710460.0	-4696324000.0	-660950300.0	804714800.0	901397500.0	-3340681500.0	93.567566	2.1218536	97.94062	76.466415	648746750.0	1729816900000000.0	2135804400000000.0	1245001400000000.0	2158.7442598342896
83	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	415000	-550168700.0	700470200.0	930011460.0	-4483363000.0	-550425340.0	702699260.0	964610560.0	-4094738400.0	-559694500.0	700595140.0	977227700.0	-2857946000.0	93.57343	2.1185408	97.92149	75.36277	549019900.0	1479544600000000.0	1714790700000000.0	1020326100000000.0	2187.0714371204376
84	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	420000	-470431870.0	616652400.0	1021466560.0	-4342967300.0	-470757900.0	618256400.0	1057601600.0	-3965379300.0	-479103900.0	617217900.0	1039070300.0	-2509978400.0	93.565834	2.1273403	97.956825	76.77719	469475900.0	1259080100000000.0	1389498700000000.0	842101500000000.0	2215.334837913513
85	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	425000	-402618080.0	542891970.0	1081811800.0	-3897466600.0	-402942800.0	544083700.0	1124497300.0	-3532083000.0	-410027400.0	543684600.0	1128296600.0	-2121963400.0	93.56976	2.119391	97.941444	76.770584	401568830.0	1067063100000000.0	1148174100000000.0	706477800000000.0	2243.637186050415
86	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	430000	-337562460.0	473860740.0	1139946800.0	-3683283500.0	-337874300.0	474772160.0	1192658300.0	-3332781600.0	-344055300.0	474935300.0	1189373600.0	-1990760600.0	93.566956	2.1208122	97.97568	71.78489	336606800.0	875776000000000.0	927089300000000.0	612256600000000.0	2272.1326706409454
87	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	435000	-278703260.0	412298200.0	1214349800.0	-3389033000.0	-278996700.0	412946600.0	1233289200.0	-3010809300.0	-284325120.0	413814000.0	1270647200.0	-1710341500.0	93.56703	2.123753	97.95604	71.592285	277827550.0	716211300000000.0	754772600000000.0	512977540000000.0	2300.3520600795746
88	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	440000	-228609940.0	358073820.0	1247608200.0	-3046994400.0	-228877860.0	358461630.0	1276583200.0	-2721169000.0	-233030980.0	359716700.0	1314001800.0	-1620330500.0	93.57027	2.1241593	97.93927	77.535484	227427420.0	613273100000000.0	635431750000000.0	438907770000000.0	2328.8107681274414
89	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	445000	-179581020.0	306973470.0	1267942300.0	-2957632000.0	-179848940.0	307109440.0	1308337300.0	-2500349200.0	-183093140.0	308863800.0	1309540200.0	-1405209500.0	93.56379	2.1251187	97.97661	73.6307	178295980.0	497764870000000.0	508770950000000.0	382283800000000.0	2357.3104496002197
90	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	450000	-138875550.0	263320050.0	1311613300.0	-2789192200.0	-139156350.0	263171780.0	1324361600.0	-2372478500.0	-141595420.0	265208480.0	1360540300.0	-1377300600.0	93.56378	2.1235878	97.94115	71.96022	137451400.0	425622270000000.0	410868080000000.0	311303560000000.0	2385.8853149414062
91	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	455000	-103908950.0	227013100.0	1314510700.0	-2471054300.0	-104145256.0	226716020.0	1327938200.0	-2180030000.0	-106009816.0	228890540.0	1372486500.0	-1305529100.0	93.56812	2.119811	97.949974	76.82369	102372300.0	375198650000000.0	346803700000000.0	271444730000000.0	2414.6346306800842
92	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	460000	-74898420.0	198288530.0	1310113200.0	-2288819700.0	-75061500.0	197967680.0	1347363700.0	-2020897200.0	-76483656.0	200097840.0	1369050200.0	-1250218200.0	93.56817	2.12326	97.91228	76.76788	73276456.0	328312530000000.0	292415130000000.0	231417100000000.0	2443.090805053711
93	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	465000	-48665870.0	175467900.0	1324130000.0	-2162185700.0	-48770416.0	175128210.0	1343165000.0	-1992563800.0	-49760024.0	176949840.0	1353247500.0	-1228067200.0	93.56665	2.1236937	97.955444	74.08237	46952700.0	299404920000000.0	255409880000000.0	187873810000000.0	2471.6818556785583
94	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	470000	-29130894.0	157703980.0	1298821800.0	-2413994200.0	-29177736.0	157346130.0	1312247900.0	-2007846900.0	-30026588.0	159156200.0	1341960100.0	-1200555500.0	93.5675	2.1225095	97.942444	73.51396	27468788.0	249403900000000.0	210192300000000.0	153482820000000.0	2500.3659353256226
95	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	475000	-16485540.0	146322820.0	1255372400.0	-2388536800.0	-16489567.0	145988500.0	1290204500.0	-1987310200.0	-17365574.0	147490720.0	1313546400.0	-1183031300.0	93.56035	2.1310852	97.92291	73.27916	14955092.0	206332460000000.0	170753960000000.0	131187850000000.0	2529.2399616241455
96	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	480000	-7284445.5	137918300.0	1243856300.0	-2306965500.0	-7250310.5	137611970.0	1281599400.0	-1919093400.0	-7986743.0	138932460.0	1295041900.0	-1153855600.0	93.56848	2.1210415	97.899796	75.45233	5692085.0	186882050000000.0	157139880000000.0	118522900000000.0	2557.987211704254
97	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	485000	-719617.0	130787590.0	1249136800.0	-2235301000.0	-668307.8	130501816.0	1249724900.0	-1862751600.0	-1456433.2	131661770.0	1275140600.0	-1144615400.0	93.568665	2.1247265	97.99219	75.754944	-645249.3	148077290000000.0	125497220000000.0	101564380000000.0	2586.5813257694244
98	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	490000	3354115.5	124658870.0	1235671900.0	-1735255200.0	3408913.0	124433030.0	1236169300.0	-1772738700.0	2741600.2	125573450.0	1264994800.0	-1128964100.0	93.56304	2.1254337	97.931915	76.24874	-4740255.5	128049030000000.0	112805790000000.0	92778360000000.0	2615.450759410858
99	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	495000	6124632.5	119588630.0	1222003100.0	-2134580900.0	6177085.0	119346720.0	1219186600.0	-1779017100.0	5478264.0	120308520.0	1254939100.0	-1131973400.0	93.570885	2.1249688	97.93094	77.16244	-7411561.5	117000186000000.0	103429700000000.0	87587470000000.0	2644.235406398773
100	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	500000	6708077.5	116051760.0	1195289000.0	-2079117400.0	6744595.0	115828760.0	1191844600.0	-1733181300.0	6098798.0	116558810.0	1256476200.0	-1121009000.0	93.57265	2.1215892	97.92818	75.10596	-8027626.0	117493730000000.0	108607020000000.0	74443230000000.0	2673.09569811821
101	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	505000	7298487.5	111618080.0	1155007100.0	-2036360600.0	7321262.5	111416540.0	1149789200.0	-1699353000.0	6642247.5	112165090.0	1170795400.0	-1101057800.0	93.56819	2.1218085	97.93472	71.493835	-8461292.0	101557866000000.0	91241810000000.0	78758320000000.0	2701.9460139274597
102	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	510000	7368600.0	107798984.0	1117817700.0	-1984773800.0	7386155.5	107613720.0	1108918100.0	-1655153300.0	6673701.5	108342470.0	1159984000.0	-1096766600.0	93.565605	2.1216063	97.9516	76.76592	-8466653.0	92531310000000.0	88683240000000.0	66754140000000.0	2730.956778049469
103	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	515000	7099157.5	103915400.0	1091605400.0	-1522072400.0	7105159.5	103761420.0	1070886850.0	-1371338600.0	6413254.0	104472870.0	1137440100.0	-1062614900.0	93.56854	2.119151	97.92811	76.36775	-8137977.0	83666850000000.0	80296335000000.0	66837174000000.0	2760.045421361923
104	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	520000	7544980.5	100743320.0	1052561500.0	-1405014400.0	7544085.0	100609290.0	1036213570.0	-1564601500.0	6939338.5	101276940.0	1114241900.0	-1053352260.0	93.572235	2.1150656	97.896935	72.93898	-8564869.0	78427700000000.0	75068490000000.0	66924248000000.0	2789.004400253296
105	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	525000	7518662.5	97294260.0	1024946240.0	-1471619200.0	7512165.0	97197780.0	1004428000.0	-1327112400.0	6888542.0	97842700.0	1060726660.0	-1012189200.0	93.57113	2.119947	97.93408	76.42192	-8296920.5	64908033000000.0	64364573000000.0	60299370000000.0	2817.90096783638
106	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	530000	6960350.0	92923110.0	1001832260.0	-1430034300.0	6951937.0	92823550.0	982803300.0	-1447520300.0	6323453.5	93356000.0	1038632800.0	-1029652350.0	93.57113	2.1175401	97.9049	75.55531	-7452140.5	73854540000000.0	71834450000000.0	56502930000000.0	2846.9161586761475
107	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	535000	6807038.0	88249260.0	973238600.0	-1802574200.0	6793115.0	88175680.0	955174460.0	-1529327400.0	6153948.0	88627510.0	1007950700.0	-1007303500.0	93.57278	2.119718	97.921906	77.46901	-7284462.5	63616010000000.0	60345870000000.0	55172420000000.0	2875.8939917087555
108	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	540000	6757009.0	84194510.0	956937000.0	-1359742800.0	6744592.5	84116670.0	934742400.0	-1245531400.0	6163205.0	84588780.0	994627700.0	-980599900.0	93.57243	2.1191587	97.90164	77.35103	-7299791.5	59159290000000.0	58025600000000.0	55718850000000.0	2904.9910402297974
109	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	545000	6439250.0	79959820.0	934240830.0	-1718535300.0	6421539.0	79933600.0	910454500.0	-1463366400.0	5832965.5	80312500.0	974854500.0	-912235650.0	93.56944	2.1280904	97.93479	76.55662	-6787521.5	46963353000000.0	46592160000000.0	51394652000000.0	2934.0792355537415
110	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	550000	6239946.5	76882744.0	923790400.0	-1126798200.0	6223212.0	76858360.0	898985660.0	-1045205800.0	5689694.0	77277220.0	958700160.0	-922565900.0	93.56516	2.1233592	97.97783	75.69303	-6727280.0	49929530000000.0	47073820000000.0	43044577000000.0	2963.4237112998962
111	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	555000	6047792.5	73820220.0	861562700.0	-1666485600.0	6033954.5	73783610.0	832854400.0	-1426247700.0	5494468.5	74102870.0	891562560.0	-897509060.0	93.56576	2.1217084	97.94101	76.90365	-6543569.0	54050343000000.0	52610640000000.0	44159168000000.0	2992.5722110271454
112	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	560000	5838049.5	70612380.0	866270800.0	-1267233200.0	5823324.0	70607370.0	846827800.0	-1239469400.0	5283047.0	70886024.0	883891840.0	-872972900.0	93.567375	2.126686	97.95111	74.57483	-6223625.0	43755525000000.0	43187590000000.0	41454206000000.0	3021.763747215271
113	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	565000	5214147.0	67713440.0	837299800.0	-1565197200.0	5202650.5	67693540.0	813483260.0	-1345936300.0	4682867.0	68075720.0	862886400.0	-862375800.0	93.56766	2.121013	97.977165	75.097115	-5621076.5	38135484000000.0	38525210000000.0	40487906000000.0	3051.313994884491
