Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
84	-2185.0435	3736.4182	-268.32004	-9657.5	1000.0	-222.64445	405.19547	-9.868142	-1276.1016	425000	-2.4414062e-08	7877.1514	-0.024540197	-1829.7144	6.580729	0.0017696801	0.1754	79.0	424.6458568572998
85	-734.7708	959.089	-180.83978	-2650.0098	1000.0	-86.020935	86.391075	-21.402796	-357.5569	430000	-2.4414062e-08	985.4282	-0.011150788	-540.28864	6.537553	0.013353773	0.1786	5.0	429.89515924453735
86	-295.55084	40.34667	-249.11757	-346.42377	1000.0	-33.296078	14.873319	-8.954555	-104.50567	435000	1.2207031e-08	159.3515	-0.008668226	-129.4895	6.6146374	0.016265884	0.2256	4.0	434.6474680900574
87	-225.80278	17.24212	-213.22658	-259.43198	1000.0	-27.682272	7.0311737	-7.079104	-58.574383	440000	-6.1035155e-09	54.82006	-0.038784213	-36.024498	6.5497837	0.0136885755	0.1744	79.0	439.8694670200348
88	-238.20694	40.50309	-181.73123	-290.87454	1000.0	-23.338745	5.4978213	-10.161652	-58.513256	445000	6.103516e-08	45.807877	-0.03788573	-21.19054	6.571071	0.01256035	0.2056	79.0	444.9021055698395
89	-300.4599	100.54859	-184.36938	-446.21817	1000.0	-27.176832	13.149136	-9.766109	-99.17942	450000	-4.8828124e-08	231.65775	-0.040000994	-150.36713	6.66622	0.01026832	0.197	79.0	449.69140243530273
90	-230.45776	41.912262	-186.4339	-309.69412	1000.0	-26.127625	8.004827	-10.660675	-72.10843	455000	-6.1035155e-09	28.931	-0.010950366	-9.896046	6.590782	0.0109975925	0.1684	4.0	454.7664122581482
91	-295.1181	147.42076	-184.61792	-555.51074	1000.0	-26.77472	13.500449	-2.9182284	-91.551834	460000	-6.1035155e-09	281.95422	-0.005052002	-155.89603	6.624021	0.018708564	0.1854	2.0	459.3275430202484
92	-266.94424	77.13199	-195.26541	-398.52347	1000.0	-24.102312	6.833539	-7.379755	-83.192314	465000	-6.1035155e-09	87.20961	-0.038869407	-48.973934	6.625578	0.012529739	0.2004	79.0	464.04062962532043
93	-252.84521	128.3146	-149.97893	-505.52457	1000.0	-23.988253	4.2455664	-12.360456	-49.26394	470000	1.8310548e-08	253.3575	-0.02970545	-96.2225	6.55163	0.0081854155	0.1782	79.0	469.02121806144714
94	-201.7225	36.183235	-159.77196	-265.60098	1000.0	-24.956867	5.3543544	-7.6036797	-61.499943	475000	-1.2207031e-08	56.472717	-0.039252967	-38.464283	6.456001	0.014426454	0.1856	79.0	473.89724135398865
